Time,Log comp,Status,Username,Src IP,Auth client,Auth mechanism,Message,Message ID,Live PCAP
2026-03-10 02:20:12,VPN Portal Authentication,Failed,backup,93.152.221.19,N/A,AD,User backup failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:20:14,VPN Portal Authentication,Failed,admin,93.152.221.214,N/A,AD,User admin failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:20:25,VPN Portal Authentication,Failed,admin,93.152.221.124,N/A,AD,Access from IP address '93.152.221.124' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:20:35,VPN Portal Authentication,Failed,test,93.152.221.98,N/A,AD,Access from IP address '93.152.221.98' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:20:38,VPN Portal Authentication,Failed,vpnuser,93.152.221.44,N/A,AD,Access from IP address '93.152.221.44' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:20:49,VPN Portal Authentication,Failed,usuario1,93.152.221.195,N/A,AD,Access from IP address '93.152.221.195' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:20:54,VPN Portal Authentication,Failed,backup,93.152.221.31,N/A,AD,Access from IP address '93.152.221.31' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:21:05,VPN Portal Authentication,Failed,usuario1,93.152.221.36,N/A,AD,Access from IP address '93.152.221.36' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:21:10,VPN Portal Authentication,Failed,administrator,93.152.221.183,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:21:11,VPN Portal Authentication,Failed,administrator,93.152.221.38,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:21:15,VPN Portal Authentication,Failed,vpnuser,93.152.221.17,N/A,AD,User vpnuser failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:21:21,VPN Portal Authentication,Failed,https,93.152.221.75,N/A,AD,User https failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:21:30,VPN Portal Authentication,Failed,vpnuser,93.152.221.184,N/A,AD,Access from IP address '93.152.221.184' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:21:43,VPN Portal Authentication,Failed,test,93.152.221.244,N/A,AD,User test failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:21:45,VPN Portal Authentication,Failed,administrator,93.152.221.233,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:21:49,VPN Portal Authentication,Failed,administrator,93.152.221.34,N/A,AD,Access from IP address '93.152.221.34' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:22:03,VPN Portal Authentication,Failed,administrator,93.152.221.239,N/A,AD,Access from IP address '93.152.221.239' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:22:15,VPN Portal Authentication,Failed,admin,93.152.221.168,N/A,AD,Access from IP address '93.152.221.168' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:22:25,VPN Portal Authentication,Failed,admin,93.152.221.151,N/A,AD,Access from IP address '93.152.221.151' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:22:38,VPN Portal Authentication,Failed,vpnuser,93.152.221.91,N/A,AD,User vpnuser failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:22:52,VPN Portal Authentication,Failed,admin,93.152.221.80,N/A,AD,Access from IP address '93.152.221.80' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:22:54,VPN Portal Authentication,Failed,administrator,93.152.221.77,N/A,AD,Access from IP address '93.152.221.77' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:23:09,VPN Portal Authentication,Failed,administrator,93.152.221.156,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:23:13,VPN Portal Authentication,Failed,admin,93.152.221.67,N/A,AD,Access from IP address '93.152.221.67' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:23:27,VPN Portal Authentication,Failed,admin,93.152.221.86,N/A,AD,User admin failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:23:36,VPN Portal Authentication,Failed,usuario1,93.152.221.167,N/A,AD,User usuario1 failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:23:48,VPN Portal Authentication,Failed,administrator,93.152.221.139,N/A,AD,Access from IP address '93.152.221.139' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:23:56,VPN Portal Authentication,Failed,administrator,93.152.221.71,N/A,AD,Access from IP address '93.152.221.71' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:24:09,VPN Portal Authentication,Failed,root,93.152.221.90,N/A,AD,User root failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:24:17,VPN Portal Authentication,Failed,backup,93.152.221.61,N/A,AD,Access from IP address '93.152.221.61' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:24:18,VPN Portal Authentication,Failed,vpnuser,93.152.221.145,N/A,AD,Access from IP address '93.152.221.145' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:24:24,VPN Portal Authentication,Failed,root,93.152.221.54,N/A,AD,User root failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:24:36,VPN Portal Authentication,Failed,admin,93.152.221.142,N/A,AD,User admin failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:24:49,VPN Portal Authentication,Failed,administrator,93.152.221.49,N/A,AD,Access from IP address '93.152.221.49' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:24:56,VPN Portal Authentication,Failed,root,93.152.221.89,N/A,AD,User root failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:25:05,VPN Portal Authentication,Failed,administrator,93.152.221.187,N/A,AD,Access from IP address '93.152.221.187' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:25:16,VPN Portal Authentication,Failed,vpnuser,93.152.221.55,N/A,AD,Access from IP address '93.152.221.55' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:25:27,VPN Portal Authentication,Failed,https,93.152.221.90,N/A,AD,Access from IP address '93.152.221.90' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:25:38,VPN Portal Authentication,Failed,admin,93.152.221.118,N/A,AD,Access from IP address '93.152.221.118' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:25:45,VPN Portal Authentication,Failed,root,93.152.221.165,N/A,AD,Access from IP address '93.152.221.165' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:25:53,VPN Portal Authentication,Failed,administrator,93.152.221.85,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:26:07,VPN Portal Authentication,Failed,administrator,93.152.221.239,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:26:17,VPN Portal Authentication,Failed,admin,93.152.221.177,N/A,AD,User admin failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:26:25,VPN Portal Authentication,Failed,https,93.152.221.11,N/A,AD,Access from IP address '93.152.221.11' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:26:28,VPN Portal Authentication,Failed,administrator,93.152.221.138,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:26:30,VPN Portal Authentication,Failed,root,93.152.221.114,N/A,AD,User root failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:26:37,VPN Portal Authentication,Failed,admin,93.152.221.115,N/A,AD,User admin failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:26:41,VPN Portal Authentication,Failed,administrator,93.152.221.36,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:26:50,VPN Portal Authentication,Failed,administrator,93.152.221.187,N/A,AD,Access from IP address '93.152.221.187' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:26:55,VPN Portal Authentication,Failed,vpnuser,93.152.221.206,N/A,AD,User vpnuser failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:27:02,VPN Portal Authentication,Failed,https,93.152.221.54,N/A,AD,User https failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:27:04,VPN Portal Authentication,Failed,test,93.152.221.30,N/A,AD,Access from IP address '93.152.221.30' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:27:11,VPN Portal Authentication,Failed,backup,93.152.221.233,N/A,AD,Access from IP address '93.152.221.233' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:27:14,VPN Portal Authentication,Failed,backup,95.173.136.251,N/A,AD,User backup failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:27:17,VPN Portal Authentication,Failed,administrator,95.173.136.138,N/A,AD,Access from IP address '95.173.136.138' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:27:32,VPN Portal Authentication,Failed,administrator,95.173.136.102,N/A,AD,Access from IP address '95.173.136.102' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:27:41,VPN Portal Authentication,Failed,administrator,95.173.136.127,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:27:42,VPN Portal Authentication,Failed,https,95.173.136.131,N/A,AD,User https failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:27:43,VPN Portal Authentication,Failed,administrator,95.173.136.60,N/A,AD,Access from IP address '95.173.136.60' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:27:48,VPN Portal Authentication,Failed,root,95.173.136.102,N/A,AD,Access from IP address '95.173.136.102' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:27:56,VPN Portal Authentication,Failed,admin,95.173.136.161,N/A,AD,Access from IP address '95.173.136.161' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:28:06,VPN Portal Authentication,Failed,vpnuser,95.173.136.229,N/A,AD,Access from IP address '95.173.136.229' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:28:07,VPN Portal Authentication,Failed,admin,95.173.136.103,N/A,AD,User admin failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:28:12,VPN Portal Authentication,Failed,administrator,95.173.136.156,N/A,AD,Access from IP address '95.173.136.156' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:28:27,VPN Portal Authentication,Failed,administrator,95.173.136.215,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
2026-03-10 02:28:41,VPN Portal Authentication,Failed,administrator,95.173.136.38,N/A,AD,Access from IP address '95.173.136.38' is blocked for '5' minutes after '5' unsuccessful login attempts,17719,Open PCAP
2026-03-10 02:28:44,VPN Portal Authentication,Failed,administrator,95.173.136.238,N/A,AD,User administrator failed to login to VPN portal through AD. Local authentication mechanism because of wrong credentials,17719,Open PCAP
